<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
NZDUSD,20080521,0.7744,0.7806,0.7724,0.7774
NZDUSD,20080522,0.7775,0.7892,0.7759,0.7829
NZDUSD,20080523,0.7829,0.7900,0.7823,0.7855
NZDUSD,20080525,0.7853,0.7855,0.7849,0.7852
NZDUSD,20080526,0.7851,0.7877,0.7826,0.7863
NZDUSD,20080527,0.7863,0.7919,0.7855,0.7890
NZDUSD,20080528,0.7891,0.7900,0.7830,0.7857
NZDUSD,20080529,0.7851,0.7865,0.7767,0.7789
NZDUSD,20080530,0.7791,0.7844,0.7784,0.7833
NZDUSD,20080601,0.7828,0.7828,0.7821,0.7827
NZDUSD,20080602,0.7827,0.7865,0.7819,0.7850
NZDUSD,20080603,0.7850,0.7889,0.7800,0.7801
NZDUSD,20080604,0.7800,0.7838,0.7683,0.7695
NZDUSD,20080605,0.7696,0.7702,0.7614,0.7656
NZDUSD,20080606,0.7656,0.7695,0.7650,0.7675
NZDUSD,20080608,0.7679,0.7685,0.7679,0.7684
NZDUSD,20080609,0.7684,0.7702,0.7572,0.7574
NZDUSD,20080610,0.7574,0.7601,0.7501,0.7523
NZDUSD,20080611,0.7522,0.7578,0.7522,0.7564
NZDUSD,20080612,0.7563,0.7564,0.7479,0.7501
NZDUSD,20080613,0.7505,0.7521,0.7446,0.7491
NZDUSD,20080615,0.7506,0.7519,0.7504,0.7511
NZDUSD,20080616,0.7513,0.7540,0.7484,0.7524
NZDUSD,20080617,0.7524,0.7570,0.7510,0.7552
NZDUSD,20080618,0.7555,0.7595,0.7535,0.7585
NZDUSD,20080619,0.7584,0.7631,0.7566,0.7618
NZDUSD,20080620,0.7616,0.7645,0.7601,0.7610
NZDUSD,20080622,0.7609,0.7613,0.7602,0.7603
NZDUSD,20080623,0.7605,0.7634,0.7557,0.7575
NZDUSD,20080624,0.7571,0.7595,0.7552,0.7587
NZDUSD,20080625,0.7587,0.7601,0.7544,0.7584
NZDUSD,20080626,0.7587,0.7597,0.7541,0.7544
NZDUSD,20080627,0.7542,0.7629,0.7531,0.7602
NZDUSD,20080629,0.7609,0.7614,0.7602,0.7605
NZDUSD,20080630,0.7604,0.7661,0.7588,0.7614
NZDUSD,20080701,0.7615,0.7625,0.7556,0.7576
NZDUSD,20080702,0.7577,0.7614,0.7562,0.7602
NZDUSD,20080703,0.7602,0.7606,0.7550,0.7559
NZDUSD,20080704,0.7559,0.7601,0.7540,0.7589
NZDUSD,20080706,0.7584,0.7597,0.7582,0.7585
NZDUSD,20080707,0.7585,0.7592,0.7502,0.7533
NZDUSD,20080708,0.7530,0.7537,0.7482,0.7523
NZDUSD,20080709,0.7523,0.7614,0.7513,0.7564
NZDUSD,20080710,0.7564,0.7603,0.7538,0.7585
NZDUSD,20080711,0.7586,0.7646,0.7569,0.7610
NZDUSD,20080713,0.7620,0.7622,0.7607,0.7607
NZDUSD,20080714,0.7614,0.7645,0.7580,0.7637
NZDUSD,20080715,0.7636,0.7758,0.7621,0.7711
NZDUSD,20080716,0.7710,0.7735,0.7682,0.7711
NZDUSD,20080717,0.7710,0.7725,0.7586,0.7629
NZDUSD,20080718,0.7630,0.7658,0.7608,0.7609
NZDUSD,20080720,0.7615,0.7615,0.7608,0.7609
NZDUSD,20080721,0.7609,0.7632,0.7585,0.7611
NZDUSD,20080722,0.7612,0.7631,0.7571,0.7597
NZDUSD,20080723,0.7592,0.7596,0.7423,0.7440
NZDUSD,20080724,0.7437,0.7451,0.7386,0.7425
NZDUSD,20080725,0.7427,0.7466,0.7403,0.7427
NZDUSD,20080727,0.7421,0.7432,0.7418,0.7424
NZDUSD,20080728,0.7426,0.7451,0.7407,0.7444
NZDUSD,20080729,0.7445,0.7465,0.7346,0.7390
NZDUSD,20080730,0.7390,0.7393,0.7314,0.7345
NZDUSD,20080731,0.7343,0.7362,0.7308,0.7329
NZDUSD,20080801,0.7330,0.7333,0.7245,0.7266
NZDUSD,20080803,0.7271,0.7288,0.7271,0.7286
NZDUSD,20080804,0.7285,0.7330,0.7267,0.7287
NZDUSD,20080805,0.7287,0.7291,0.7220,0.7261
NZDUSD,20080806,0.7257,0.7269,0.7163,0.7174
NZDUSD,20080807,0.7175,0.7215,0.7131,0.7135
NZDUSD,20080808,0.7134,0.7147,0.6982,0.7050
NZDUSD,20080810,0.7010,0.7014,0.7003,0.7012
NZDUSD,20080811,0.7008,0.7080,0.6972,0.6975
NZDUSD,20080812,0.6973,0.7008,0.6919,0.6924
NZDUSD,20080813,0.6931,0.7055,0.6823,0.7025
NZDUSD,20080814,0.7027,0.7055,0.6970,0.6982
NZDUSD,20080815,0.6984,0.7075,0.6944,0.7055
NZDUSD,20080817,0.7059,0.7060,0.7045,0.7047
NZDUSD,20080818,0.7046,0.7157,0.7032,0.7096
NZDUSD,20080819,0.7091,0.7149,0.7038,0.7131
NZDUSD,20080820,0.7130,0.7159,0.7082,0.7122
NZDUSD,20080821,0.7121,0.7214,0.7101,0.7204
NZDUSD,20080822,0.7204,0.7206,0.7079,0.7089
NZDUSD,20080824,0.7075,0.7094,0.7073,0.7090
NZDUSD,20080825,0.7091,0.7094,0.7034,0.7042
NZDUSD,20080826,0.7043,0.7045,0.6897,0.6960
NZDUSD,20080827,0.6959,0.7043,0.6941,0.7017
NZDUSD,20080828,0.7019,0.7066,0.7004,0.7017
NZDUSD,20080829,0.7015,0.7065,0.6980,0.6999
NZDUSD,20080831,0.7001,0.7001,0.6995,0.6996
NZDUSD,20080901,0.6996,0.7002,0.6940,0.6952
NZDUSD,20080902,0.6952,0.6956,0.6802,0.6865
NZDUSD,20080903,0.6866,0.6894,0.6733,0.6843
NZDUSD,20080904,0.6842,0.6879,0.6652,0.6653
NZDUSD,20080905,0.6649,0.6705,0.6592,0.6669
NZDUSD,20080907,0.6764,0.6840,0.6764,0.6822
NZDUSD,20080908,0.6823,0.6835,0.6647,0.6690
NZDUSD,20080909,0.6692,0.6787,0.6605,0.6651
NZDUSD,20080910,0.6655,0.6717,0.6524,0.6525
NZDUSD,20080911,0.6535,0.6574,0.6436,0.6561
NZDUSD,20080912,0.6557,0.6682,0.6497,0.6678
NZDUSD,20080914,0.6663,0.6682,0.6660,0.6671
NZDUSD,20080915,0.6672,0.6716,0.6532,0.6583
NZDUSD,20080916,0.6585,0.6631,0.6486,0.6568
NZDUSD,20080917,0.6574,0.6682,0.6525,0.6580
NZDUSD,20080918,0.6588,0.6787,0.6588,0.6743
NZDUSD,20080919,0.6739,0.6893,0.6695,0.6885
NZDUSD,20080921,0.6902,0.6916,0.6899,0.6905
NZDUSD,20080922,0.6901,0.6949,0.6816,0.6892
NZDUSD,20080923,0.6892,0.6920,0.6775,0.6816
NZDUSD,20080924,0.6824,0.6884,0.6786,0.6822
NZDUSD,20080925,0.6820,0.6902,0.6794,0.6803
NZDUSD,20080926,0.6803,0.6898,0.6794,0.6844
NZDUSD,20080928,0.6842,0.6846,0.6829,0.6843
NZDUSD,20080929,0.6843,0.6885,0.6689,0.6695
NZDUSD,20080930,0.6695,0.6788,0.6640,0.6706
NZDUSD,20081001,0.6702,0.6786,0.6660,0.6722
NZDUSD,20081002,0.6724,0.6740,0.6554,0.6567
NZDUSD,20081003,0.6561,0.6679,0.6554,0.6621
NZDUSD,20081005,0.6592,0.6605,0.6584,0.6585
NZDUSD,20081006,0.6585,0.6586,0.6174,0.6272
NZDUSD,20081007,0.6274,0.6421,0.6192,0.6266
NZDUSD,20081008,0.6246,0.6276,0.5789,0.6043
NZDUSD,20081009,0.6051,0.6257,0.5908,0.6047
NZDUSD,20081010,0.6035,0.6061,0.5885,0.5963
NZDUSD,20081012,0.6051,0.6085,0.6044,0.6076
NZDUSD,20081013,0.6091,0.6199,0.5914,0.6146
NZDUSD,20081014,0.6143,0.6345,0.6135,0.6196
NZDUSD,20081015,0.6197,0.6273,0.5914,0.5954
NZDUSD,20081016,0.5953,0.6202,0.5938,0.6172
NZDUSD,20081017,0.6174,0.6215,0.6069,0.6102
NZDUSD,20081019,0.6146,0.6151,0.6062,0.6094
NZDUSD,20081020,0.6094,0.6258,0.6078,0.6192
NZDUSD,20081021,0.6198,0.6215,0.6048,0.6077
NZDUSD,20081022,0.6091,0.6115,0.5813,0.5929
NZDUSD,20081023,0.5933,0.6013,0.5795,0.5975
NZDUSD,20081024,0.5969,0.5971,0.5493,0.5592
NZDUSD,20081026,0.5541,0.5592,0.5510,0.5579
NZDUSD,20081027,0.5572,0.5598,0.5350,0.5419
NZDUSD,20081028,0.5418,0.5758,0.5412,0.5753
NZDUSD,20081029,0.5749,0.5937,0.5668,0.5807
NZDUSD,20081030,0.5804,0.6027,0.5794,0.5898
NZDUSD,20081031,0.5894,0.5901,0.5746,0.5824
NZDUSD,20081102,0.5846,0.5857,0.5837,0.5857
NZDUSD,20081103,0.5876,0.5972,0.5818,0.5894
NZDUSD,20081104,0.5903,0.6126,0.5845,0.6060
NZDUSD,20081105,0.6062,0.6104,0.5945,0.5961
NZDUSD,20081106,0.5959,0.6035,0.5851,0.5853
NZDUSD,20081107,0.5853,0.5933,0.5788,0.5891
NZDUSD,20081109,0.5968,0.5985,0.5957,0.5979
NZDUSD,20081110,0.5983,0.6042,0.5777,0.5833
NZDUSD,20081111,0.5833,0.5889,0.5685,0.5715
NZDUSD,20081112,0.5712,0.5805,0.5546,0.5561
NZDUSD,20081113,0.5562,0.5757,0.5508,0.5709
NZDUSD,20081114,0.5720,0.5740,0.5552,0.5579
NZDUSD,20081116,0.5466,0.5555,0.5466,0.5489
NZDUSD,20081117,0.5485,0.5620,0.5484,0.5490
NZDUSD,20081118,0.5494,0.5550,0.5461,0.5520
NZDUSD,20081119,0.5519,0.5562,0.5410,0.5429
NZDUSD,20081120,0.5423,0.5431,0.5191,0.5215
NZDUSD,20081121,0.5217,0.5353,0.5204,0.5353
NZDUSD,20081123,0.5385,0.5388,0.5374,0.5382
NZDUSD,20081124,0.5383,0.5509,0.5285,0.5486
NZDUSD,20081125,0.5487,0.5585,0.5345,0.5484
NZDUSD,20081126,0.5492,0.5541,0.5442,0.5511
NZDUSD,20081127,0.5507,0.5544,0.5464,0.5512
NZDUSD,20081128,0.5510,0.5538,0.5452,0.5490
NZDUSD,20081130,0.5461,0.5461,0.5443,0.5445
NZDUSD,20081201,0.5446,0.5461,0.5271,0.5293
NZDUSD,20081202,0.5278,0.5354,0.5250,0.5323
NZDUSD,20081203,0.5321,0.5345,0.5249,0.5339
NZDUSD,20081204,0.5339,0.5389,0.5281,0.5327
NZDUSD,20081205,0.5326,0.5362,0.5201,0.5344
NZDUSD,20081207,0.5364,0.5366,0.5355,0.5362
NZDUSD,20081208,0.5356,0.5486,0.5319,0.5465
NZDUSD,20081209,0.5464,0.5464,0.5361,0.5422
NZDUSD,20081210,0.5418,0.5498,0.5392,0.5432
NZDUSD,20081211,0.5434,0.5570,0.5430,0.5516
NZDUSD,20081212,0.5517,0.5542,0.5417,0.5441
NZDUSD,20081214,0.5470,0.5470,0.5431,0.5446
NZDUSD,20081215,0.5448,0.5564,0.5446,0.5537
NZDUSD,20081216,0.5528,0.5795,0.5528,0.5779
NZDUSD,20081217,0.5785,0.5952,0.5765,0.5926
NZDUSD,20081218,0.5927,0.6077,0.5786,0.5838
NZDUSD,20081219,0.5843,0.5869,0.5709,0.5747
NZDUSD,20081221,0.5754,0.5754,0.5738,0.5746
NZDUSD,20081222,0.5748,0.5814,0.5712,0.5718
NZDUSD,20081223,0.5719,0.5746,0.5659,0.5663
NZDUSD,20081224,0.5661,0.5773,0.5660,0.5742
NZDUSD,20081226,0.5740,0.5791,0.5727,0.5773
NZDUSD,20081228,0.5790,0.5790,0.5755,0.5755
NZDUSD,20081229,0.5755,0.5855,0.5727,0.5773
NZDUSD,20081230,0.5775,0.5826,0.5743,0.5767
NZDUSD,20081231,0.5772,0.5887,0.5735,0.5786
NZDJPY,20080101,85.6900,86.0400,85.6100,85.9200
NZDJPY,20080102,85.8900,86.4800,84.2900,84.9100
NZDJPY,20080103,84.9100,85.4100,83.7300,84.2900
NZDJPY,20080104,84.3200,84.7300,82.9500,83.0000
NZDJPY,20080106,83.1100,83.3100,83.1100,83.2700
NZDJPY,20080107,83.2700,84.1800,82.9700,83.9700
NZDJPY,20080108,84.0100,84.7900,83.5500,83.8000
NZDJPY,20080109,83.8000,85.2200,83.6000,85.1700
NZDJPY,20080110,85.1500,86.2000,84.6900,85.8400
NZDJPY,20080111,85.8800,86.1500,84.9000,85.3000
NZDJPY,20080113,84.7100,85.1800,84.7100,85.1800
NZDJPY,20080114,85.1900,85.6000,84.7000,85.5000
NZDJPY,20080115,85.5000,85.5300,82.5400,82.9800
NZDJPY,20080116,82.9700,83.4700,80.9900,82.6800
NZDJPY,20080117,82.6400,83.4200,81.5000,81.7500
NZDJPY,20080118,81.7000,82.5600,80.6600,81.0600
NZDJPY,20080120,81.0000,81.1700,80.9800,81.1600
NZDJPY,20080121,81.1900,81.4100,78.3900,78.4100
NZDJPY,20080122,78.4200,82.0400,78.1700,81.6400
NZDJPY,20080123,81.6300,82.2400,79.3300,81.4500
NZDJPY,20080124,81.3800,82.9700,80.9800,82.8300
NZDJPY,20080125,82.8700,83.4500,81.8300,82.2500
NZDJPY,20080127,81.9300,82.2500,81.9200,82.1900
NZDJPY,20080128,82.2500,83.3600,81.3300,83.2600
NZDJPY,20080129,83.2200,83.5000,82.5500,83.1800
NZDJPY,20080130,83.1600,84.6800,82.7400,83.1100
NZDJPY,20080131,83.0900,84.2000,82.2900,83.6800
NZDJPY,20080201,83.7000,84.6200,83.5000,84.5900
NZDJPY,20080203,84.4100,84.5100,84.2600,84.4100
NZDJPY,20080204,84.4000,85.0800,84.3000,84.5700
NZDJPY,20080205,84.6000,85.1500,83.1200,83.3600
NZDJPY,20080206,83.3900,84.1500,82.7500,83.6900
NZDJPY,20080207,83.7000,85.2100,82.9400,84.5100
NZDJPY,20080208,84.5400,85.0900,84.1100,84.5500
NZDJPY,20080210,84.4800,84.8000,84.4400,84.6700
NZDJPY,20080211,84.6800,84.8100,83.8800,84.3000
NZDJPY,20080212,84.3000,85.4100,84.0100,84.6900
NZDJPY,20080213,84.7500,84.9900,83.9300,84.7700
NZDJPY,20080214,84.7300,85.7800,84.7300,84.8200
NZDJPY,20080215,84.7500,85.5400,84.5700,85.1600
NZDJPY,20080217,85.1800,85.2700,85.1000,85.1900
NZDJPY,20080218,85.1900,86.1900,85.1300,86.1000
NZDJPY,20080219,86.0600,86.4100,85.6400,86.0600
NZDJPY,20080220,86.0700,86.4000,85.2400,86.2600
NZDJPY,20080221,86.3000,86.6400,85.6100,85.9600
NZDJPY,20080222,85.9800,86.8100,85.8000,86.6300
NZDJPY,20080224,86.6800,86.6800,86.4600,86.6400
NZDJPY,20080225,86.6100,87.9900,86.4700,87.9800
NZDJPY,20080226,87.9400,88.0900,87.1200,87.6400
NZDJPY,20080227,87.7100,87.7100,86.6300,86.7400
NZDJPY,20080228,86.7500,86.9300,85.6200,85.6700
NZDJPY,20080229,85.6600,85.6900,82.8500,83.0100
NZDJPY,20080302,82.8600,82.8600,82.1000,82.1600
NZDJPY,20080303,82.0400,83.6200,81.6700,83.5000
NZDJPY,20080304,83.5400,83.6100,81.6900,82.6300
NZDJPY,20080305,82.6400,83.6400,82.1800,83.4200
NZDJPY,20080306,83.4200,83.4500,81.4700,81.5700
NZDJPY,20080307,81.6300,82.2300,80.7300,81.7000
NZDJPY,20080309,81.1500,81.1900,80.8400,80.8900
NZDJPY,20080310,80.9200,81.4500,80.0800,80.4400
NZDJPY,20080311,80.4400,83.2600,79.9100,83.0400
NZDJPY,20080312,82.9900,82.9900,81.3900,81.8400
NZDJPY,20080313,81.8300,82.8000,80.1900,82.2800
NZDJPY,20080314,82.2500,82.9200,80.4300,80.5200
NZDJPY,20080316,79.8600,80.4200,79.5900,80.3600
NZDJPY,20080317,80.4700,80.9100,76.7500,77.9200
NZDJPY,20080318,77.9400,81.7800,77.3200,81.3000
NZDJPY,20080319,81.2500,81.3300,78.6100,78.8900
NZDJPY,20080320,78.8900,80.0200,77.5300,78.4600
NZDJPY,20080321,78.5000,79.2700,78.3400,78.8400
NZDJPY,20080323,78.5500,78.6400,78.5200,78.5500
NZDJPY,20080324,78.5500,80.6000,78.5500,80.5000
NZDJPY,20080325,80.4300,81.0200,79.8600,80.5200
NZDJPY,20080326,80.5500,80.7400,79.4100,79.6100
NZDJPY,20080327,79.6600,80.6200,79.1400,80.1700
NZDJPY,20080328,80.1600,80.7500,78.8100,79.1200
NZDJPY,20080330,78.7400,78.7400,78.6100,78.6500
NZDJPY,20080331,78.6800,79.3100,77.9400,78.4400
NZDJPY,20080401,78.4200,80.2200,78.0100,80.1200
NZDJPY,20080402,80.0700,81.2800,79.8600,80.7500
NZDJPY,20080403,80.7600,81.3300,79.8400,80.2400
NZDJPY,20080404,80.2400,80.7000,79.8100,80.1100
NZDJPY,20080406,80.1200,80.2500,80.0900,80.2400
NZDJPY,20080407,80.2400,82.0100,79.9900,81.3300
NZDJPY,20080408,81.2600,82.0900,80.7500,82.0400
NZDJPY,20080409,82.0300,82.0900,80.9500,81.1400
NZDJPY,20080410,81.1900,81.6100,80.1000,81.2300
NZDJPY,20080411,81.2500,81.6200,79.9200,80.0900
NZDJPY,20080413,80.1200,80.1300,79.8600,79.9300
NZDJPY,20080414,79.8900,80.1800,79.2500,80.1400
NZDJPY,20080415,80.1400,80.3100,79.1100,80.0700
NZDJPY,20080416,80.1000,80.6900,79.3700,80.6500
NZDJPY,20080417,80.6700,81.1400,80.0300,80.8300
NZDJPY,20080418,80.8300,82.3700,80.7900,82.0300
NZDJPY,20080420,82.0000,82.1100,81.9500,82.0300
NZDJPY,20080421,82.0800,82.4200,81.5500,81.9300
NZDJPY,20080422,81.9300,82.3800,81.4900,82.0000
NZDJPY,20080423,82.0400,82.8900,81.9400,82.0300
NZDJPY,20080424,82.0700,82.4500,81.7600,82.0500
NZDJPY,20080425,82.0200,82.2500,81.3000,81.5100
NZDJPY,20080427,81.7100,81.8000,81.6800,81.7600
NZDJPY,20080428,81.7600,82.3000,81.6400,81.7300
NZDJPY,20080429,81.7400,81.8800,79.9500,80.6500
NZDJPY,20080430,80.6100,81.9000,80.2700,81.2300
NZDJPY,20080501,81.1900,81.3700,80.5000,81.1100
NZDJPY,20080502,81.1100,82.5600,81.0800,82.3300
NZDJPY,20080504,82.1900,82.2000,82.1400,82.1900
NZDJPY,20080505,82.1600,82.8400,82.0100,82.3400
NZDJPY,20080506,82.3300,83.0100,82.0900,82.7600
NZDJPY,20080507,82.7500,82.9300,81.7200,81.7700
NZDJPY,20080508,81.7800,81.8900,79.7900,80.1000
NZDJPY,20080509,80.1300,80.2500,78.5200,79.1400
NZDJPY,20080511,78.9900,79.1300,78.9800,79.0400
NZDJPY,20080512,79.0500,80.1900,78.5100,80.0300
NZDJPY,20080513,80.0200,80.3900,79.3100,80.0000
NZDJPY,20080514,79.9700,80.3400,79.7200,79.8800
NZDJPY,20080515,79.9200,80.0300,79.1500,79.8400
NZDJPY,20080516,79.8300,80.8300,79.5600,80.4800
NZDJPY,20080518,80.5900,80.6000,80.4900,80.5100
NZDJPY,20080519,80.5100,80.8900,80.1800,80.5500
NZDJPY,20080520,80.5500,80.8900,80.1600,80.2500
NZDJPY,20080521,80.2500,80.7600,79.8400,80.0600
NZDJPY,20080522,80.0800,81.8500,79.7900,81.5300
NZDJPY,20080523,81.5200,81.8600,81.1500,81.1600
NZDJPY,20080525,81.1100,81.1400,81.0800,81.1300
NZDJPY,20080526,81.1100,81.5100,80.9100,81.2900
NZDJPY,20080527,81.3000,82.4300,81.2400,82.2800
NZDJPY,20080528,82.2800,82.5100,81.7900,82.2500
NZDJPY,20080529,82.1600,82.4800,82.0000,82.2500
NZDJPY,20080530,82.2600,82.7100,82.1700,82.5800
NZDJPY,20080601,82.3000,82.5500,82.3000,82.4000
NZDJPY,20080602,82.4200,82.6600,81.5700,81.9700
NZDJPY,20080603,81.9800,82.5200,81.4700,82.0400
NZDJPY,20080604,82.0200,82.3900,80.9000,81.0200
NZDJPY,20080605,81.0200,81.3800,80.6800,81.1300
NZDJPY,20080606,81.1000,81.6100,80.4900,80.5800
NZDJPY,20080608,80.3900,80.4800,80.2400,80.3200
NZDJPY,20080609,80.2900,81.2000,80.2900,80.5000
NZDJPY,20080610,80.5300,80.9000,80.2200,80.7800
NZDJPY,20080611,80.7600,81.4500,80.5500,80.8000
NZDJPY,20080612,80.8200,81.0500,80.6300,80.9400
NZDJPY,20080613,80.9900,81.1200,80.6200,81.0700
NZDJPY,20080615,81.1000,81.2500,81.0800,81.2100
NZDJPY,20080616,81.2000,81.5600,81.1400,81.4100
NZDJPY,20080617,81.4400,81.7000,81.2400,81.5400
NZDJPY,20080618,81.5700,81.9000,81.4400,81.8000
NZDJPY,20080619,81.8000,82.3900,81.4000,82.2400
NZDJPY,20080620,82.2300,82.2600,81.5000,81.6300
NZDJPY,20080622,81.5300,81.5800,81.4900,81.5100
NZDJPY,20080623,81.5600,82.0000,81.5400,81.7100
NZDJPY,20080624,81.6500,81.9500,81.4400,81.8100
NZDJPY,20080625,81.8100,81.9900,81.4300,81.8300
NZDJPY,20080626,81.8300,81.9100,80.5100,80.6100
NZDJPY,20080627,80.6200,81.4900,80.4400,80.7200
NZDJPY,20080629,80.8100,80.8400,80.7200,80.7700
NZDJPY,20080630,80.7600,81.2100,80.3400,80.7700
NZDJPY,20080701,80.7900,80.9300,79.7300,80.3300
NZDJPY,20080702,80.3500,80.8600,80.1100,80.4500
NZDJPY,20080703,80.4700,80.8600,80.3600,80.7200
NZDJPY,20080704,80.7200,81.1400,80.4700,81.0200
NZDJPY,20080706,80.9700,81.1500,80.9700,80.9900
NZDJPY,20080707,81.0200,81.2300,80.4600,80.7200
NZDJPY,20080708,80.6700,81.0300,79.9000,80.8300
NZDJPY,20080709,80.8100,81.6200,80.7400,80.7800
NZDJPY,20080710,80.8000,81.3300,80.5900,81.2100
NZDJPY,20080711,81.2300,81.3400,80.6700,80.9700
NZDJPY,20080713,80.7900,80.8900,80.7500,80.7500
NZDJPY,20080714,80.8400,81.2500,80.7100,81.0900
NZDJPY,20080715,81.1000,81.3500,80.6100,80.6900
NZDJPY,20080716,80.7000,81.1400,80.1400,81.0400
NZDJPY,20080717,81.0400,81.3200,80.7600,81.0000
NZDJPY,20080718,80.9900,81.5900,80.9200,81.3800
NZDJPY,20080720,81.4000,81.4100,81.3400,81.3800
NZDJPY,20080721,81.3700,81.5900,80.9700,81.0200
NZDJPY,20080722,81.0200,81.5100,80.9000,81.4900
NZDJPY,20080723,81.4600,81.5000,80.1000,80.2900
NZDJPY,20080724,80.2800,80.4200,79.4300,79.7400
NZDJPY,20080725,79.7700,80.2200,79.2100,80.1300
NZDJPY,20080727,80.0100,80.1400,80.0100,80.1100
NZDJPY,20080728,80.1000,80.2600,79.9000,80.0100
NZDJPY,20080729,80.0100,80.1900,79.3800,79.9400
NZDJPY,20080730,79.9200,79.9300,78.9400,79.3900
NZDJPY,20080731,79.3700,79.4500,78.9200,79.0600
NZDJPY,20080801,79.0800,79.0900,77.8900,78.3000
NZDJPY,20080803,78.3000,78.4800,78.3000,78.4300
NZDJPY,20080804,78.4300,79.1400,78.1300,78.8600
NZDJPY,20080805,78.8600,78.8900,77.9200,78.6400
NZDJPY,20080806,78.5900,78.8400,78.3000,78.6400
NZDJPY,20080807,78.6200,79.0100,78.0100,78.0300
NZDJPY,20080808,77.9900,78.1900,76.5500,77.7000
NZDJPY,20080810,77.3300,77.4300,77.2500,77.3800
NZDJPY,20080811,77.3600,77.7400,76.7400,76.8200
NZDJPY,20080812,76.7800,77.0500,75.5900,75.6800
NZDJPY,20080813,75.7700,77.3200,73.9600,76.9200
NZDJPY,20080814,76.9400,77.2300,76.0600,76.6500
NZDJPY,20080815,76.6700,78.1400,76.3900,77.9700
NZDJPY,20080817,78.0300,78.0500,77.8400,77.8400
NZDJPY,20080818,77.8400,78.9500,77.5900,78.1600
NZDJPY,20080819,78.1600,78.4800,77.4100,78.2100
NZDJPY,20080820,78.2100,78.6000,77.9400,78.2300
NZDJPY,20080821,78.2400,78.2800,77.1800,78.1500
NZDJPY,20080822,78.1500,78.4100,77.8000,78.0200
NZDJPY,20080824,77.8800,78.0600,77.8600,78.0200
NZDJPY,20080825,78.0200,78.0500,76.8700,76.9900
NZDJPY,20080826,76.9900,77.0300,75.6700,76.3300
NZDJPY,20080827,76.3200,77.1100,76.1400,76.8600
NZDJPY,20080828,76.9000,77.3500,76.6600,76.7800
NZDJPY,20080829,76.8000,77.0300,75.8700,76.1600
NZDJPY,20080831,75.8900,75.9000,75.7400,75.7800
NZDJPY,20080901,75.7700,75.9300,75.0000,75.1300
NZDJPY,20080902,75.1800,75.2100,73.9000,74.5600
NZDJPY,20080903,74.5800,74.8500,73.2200,74.0600
NZDJPY,20080904,74.0700,74.5600,70.7200,70.8800
NZDJPY,20080905,70.7300,71.7400,69.9000,71.5000
NZDJPY,20080907,73.5300,74.5400,73.5300,74.3200
NZDJPY,20080908,74.3700,74.3900,71.6700,72.3700
NZDJPY,20080909,72.3500,73.3600,70.9300,71.0500
NZDJPY,20080910,71.0800,72.3600,70.2500,70.3300
NZDJPY,20080911,70.4200,70.5300,68.5400,70.3100
NZDJPY,20080912,70.3200,72.0900,69.4700,72.0400
NZDJPY,20080914,70.3600,70.8900,70.3600,70.6800
NZDJPY,20080915,70.6600,71.4300,68.7800,68.8300
NZDJPY,20080916,68.7400,70.4600,67.2200,69.3900
NZDJPY,20080917,69.3300,71.1200,68.2300,68.6700
NZDJPY,20080918,68.7500,71.4700,68.7500,71.1800
NZDJPY,20080919,71.1200,74.1300,70.9700,73.8600
NZDJPY,20080921,73.7200,73.9000,73.7000,73.8100
NZDJPY,20080922,73.7600,74.1100,72.5100,72.6700
NZDJPY,20080923,72.6600,73.0600,71.6100,72.1000
NZDJPY,20080924,72.2100,72.8600,71.6600,72.4400
NZDJPY,20080925,72.4100,73.0800,72.3100,72.4400
NZDJPY,20080926,72.4500,73.0500,71.9000,72.6500
NZDJPY,20080928,72.6000,72.7400,72.4900,72.7000
NZDJPY,20080929,72.7000,73.4000,69.5900,69.6400
NZDJPY,20080930,69.6300,71.5500,68.8400,71.0800
NZDJPY,20081001,71.0400,72.0400,70.5300,71.1500
NZDJPY,20081002,71.1900,71.4300,68.9400,69.1800
NZDJPY,20081003,69.1200,70.7400,68.8700,69.6200
NZDJPY,20081005,69.1600,69.3500,69.0600,69.0600
NZDJPY,20081006,69.1200,69.2500,62.0100,63.6600
NZDJPY,20081007,63.6900,66.1900,62.9400,63.6200
NZDJPY,20081008,63.4900,63.7800,57.2800,59.8700
NZDJPY,20081009,59.9800,63.4000,59.0100,60.2600
NZDJPY,20081010,60.1200,60.8100,58.0700,59.8200
NZDJPY,20081012,60.9400,61.4400,60.9000,61.3600
NZDJPY,20081013,61.4600,63.2400,59.1300,62.6800
NZDJPY,20081014,62.6300,65.2600,62.5600,63.3100
NZDJPY,20081015,63.2700,63.6600,58.8700,59.4400
NZDJPY,20081016,59.4100,63.0200,59.0100,62.7400
NZDJPY,20081017,62.7700,63.1900,61.1800,61.8900
NZDJPY,20081019,62.4200,62.4800,61.6200,61.9300
NZDJPY,20081020,61.8900,63.7400,61.6300,63.2200
NZDJPY,20081021,63.2600,63.4500,60.5200,60.9400
NZDJPY,20081022,61.1200,61.4600,56.7800,58.1000
NZDJPY,20081023,58.1500,59.0300,55.5900,58.5100
NZDJPY,20081024,58.4200,58.4200,50.1000,52.9100
NZDJPY,20081026,51.2900,52.1900,50.6400,51.9900
NZDJPY,20081027,51.8700,52.8300,49.2400,50.5200
